version,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single
32,0.0011420000000000874,0.00630799999999998,0.013506999999999714,0.021627000000000507,0.05811399999999978,0.05418099999999981,0.042532000000001347,0.03886800000000079,0.05708699999999567,0.08024800000001164,1.8425409999999829,0.001822999999999908,0.009113999999999844,0.017991999999999564,0.026664000000000243,0.03524200000000022,0.044362999999997044,0.052599999999998204,0.06042899999999918,0.07237200000000144,0.07499599999999873,2.4405320000000756,0.0019479999999999498,0.016780999999999935,0.04420499999999983,0.020365999999999218,0.021075999999997208,0.031857000000002245,0.10818699999999382,0.07112600000000668,0.056339000000008355,0.1438270000000017,6.8219819999999345
33,0.0012590000000000101,0.005857000000000001,0.01391700000000018,0.049548999999998955,0.02973299999999668,0.06610999999999834,0.07317299999999705,0.044418999999997766,0.0484519999999975,0.05351699999999937,1.582196999999951,0.0017800000000000038,0.009144999999999737,0.017654999999999532,0.027686000000000988,0.03522599999999798,0.04301200000000449,0.0509619999999984,0.05985100000000898,0.07444199999999057,0.07785199999999293,2.5293309999999565,0.0020609999999999795,0.011461000000000165,0.018359999999999488,0.043285000000000906,0.02813499999999891,0.03668100000000152,0.059877999999997655,0.05655399999999133,0.043679999999994834,0.06976400000000638,3.9572249999998803
34,0.0011649999999999716,0.008920000000000039,0.01793900000000015,0.021836999999999662,0.027598999999998597,0.04101999999999961,0.03729900000000441,0.0711250000000021,0.06477100000000746,0.07363600000000758,2.176930000000084,0.0017940000000000733,0.009110000000000174,0.01904400000000006,0.027134000000000214,0.035215000000000884,0.04224800000000073,0.050831999999999766,0.059106999999997356,0.0675679999999943,0.07371600000000456,2.5520890000000236,0.0020299999999999763,0.005469000000000168,0.011693000000001064,0.020454999999998336,0.033449999999998425,0.04223199999999849,0.011122999999997774,0.023471000000000686,0.05844199999999944,0.0476499999999902,5.658437000000049
35,0.0016720000000000068,0.009506999999999932,0.01424700000000012,0.019191999999998544,0.029259999999997177,0.04775799999999819,0.05814699999999817,0.04135500000000292,0.0554740000000038,0.05310500000000218,1.5603920000000926,0.0017539999999999223,0.009081999999999812,0.018607000000000262,0.02754700000000021,0.03740900000000025,0.041922999999997046,0.05292999999999637,0.060625000000001705,0.06821100000000513,0.07863799999999799,2.455204999999978,0.0015770000000000506,0.010387999999999842,0.03334699999999913,0.04666699999999935,0.016321000000001362,0.04014200000000301,0.03363199999999722,0.052554000000000656,0.08051799999999787,0.0910520000000048,4.598504999999932
36,0.0011550000000000171,0.006561000000000039,0.01595499999999994,0.018785999999998637,0.027317000000000036,0.037682000000000215,0.0417059999999978,0.047905000000000086,0.04860699999998985,0.07098300000001245,1.7544920000000275,0.0017979999999999663,0.009082999999999952,0.01840600000000059,0.026362999999999914,0.03684599999999705,0.04190300000000491,0.0507780000000011,0.059167999999999665,0.06534700000000271,0.07646099999999478,2.5392570000000205,0.0023169999999999025,0.009071000000000051,0.023438000000000514,0.04435100000000247,0.026622999999997177,0.04528399999999522,0.021993999999999403,0.054272000000011644,0.028795999999999822,0.07087200000000848,5.6258980000000065
37,0.0014879999999999338,0.006901999999999964,0.01673400000000047,0.025458999999999676,0.035786999999999125,0.04631200000000035,0.03558200000000511,0.07094399999999723,0.0483120000000099,0.05110700000000179,2.1777929999999515,0.0017810000000000326,0.009074000000000026,0.023439999999999905,0.026276000000001076,0.03633199999999803,0.042034000000001015,0.04932500000000317,0.06006800000000112,0.0646250000000066,0.07668800000000431,2.5265079999999216,0.001270999999999911,0.009716000000000058,0.01388899999999893,0.02448699999999704,0.012207000000000079,0.038362999999996816,0.0874860000000055,0.06043499999999824,0.1204400000000021,0.10179599999999311,4.169720999999981
38,0.0012860000000000094,0.010869000000000018,0.018865000000000798,0.021302000000000376,0.02711100000000144,0.027688000000001267,0.07070399999999921,0.06493200000000598,0.09359299999999848,0.048878000000001975,1.8615210000000388,0.001815000000000011,0.009087999999999763,0.022255000000000358,0.026225999999999416,0.035764999999997826,0.04183100000000195,0.051892999999999745,0.058975000000003774,0.06471700000000169,0.07990000000000919,2.5980160000000296,0.0026410000000000045,0.009296000000000415,0.017663999999999902,0.0201039999999999,0.04445699999999775,0.05167000000000144,0.0512289999999993,0.02746299999999735,0.052934000000007586,0.06589700000000676,1.4607320000000072
39,0.0027169999999999694,0.005716000000000054,0.024509000000000114,0.02005999999999908,0.03222599999999787,0.038105999999999085,0.05034200000000055,0.04466700000000401,0.07695599999999558,0.05176099999999906,4.063452999999981,0.0017850000000000366,0.009189000000000114,0.021607999999999628,0.026066000000000145,0.03709899999999777,0.042643999999995685,0.04954299999999989,0.05991199999999708,0.06575399999999831,0.08215800000000684,2.5611699999999473,0.0021859999999999102,0.005807999999999591,0.013761000000000578,0.02410099999999815,0.04976700000000278,0.022857000000001904,0.04064199999999829,0.0302340000000072,0.07428600000000074,0.06561299999999903,2.8946070000001782
40,0.0012590000000000101,0.007039999999999935,0.028263000000000815,0.02736699999999992,0.03382300000000171,0.04140900000000158,0.04552499999999782,0.05757599999999741,0.0469190000000026,0.05980099999999311,1.656095999999934,0.0017719999999999958,0.009176000000000073,0.018353000000000286,0.02737899999999982,0.03684700000000163,0.042985000000001605,0.05060500000000445,0.0594380000000001,0.06561999999999557,0.07453999999999894,2.442790000000059,0.0015939999999999843,0.009530999999999956,0.038182000000000826,0.022520000000000095,0.03511400000000009,0.029857999999997276,0.03622500000000173,0.06330099999999561,0.08442100000000607,0.08391500000000462,1.9225999999998749
41,0.0013039999999999718,0.007156000000000162,0.015737000000000556,0.01998700000000042,0.03989400000000032,0.05724899999999877,0.07238300000000208,0.0392750000000035,0.052604000000002316,0.09800300000000561,2.1357450000000426,0.001778999999999975,0.009077000000000002,0.022537999999999947,0.025625000000001563,0.035537000000001484,0.04198799999999636,0.05257199999999784,0.06231099999999401,0.06869600000000275,0.07410099999999886,2.5970680000000357,0.002130999999999994,0.004085000000000338,0.020175000000000054,0.03174200000000127,0.07731500000000224,0.02388400000000246,0.02252099999999757,0.03368400000000804,0.08551099999999678,0.06890500000000088,6.278023999999959
42,0.001654999999999962,0.007236999999999938,0.014121000000000272,0.0360630000000004,0.0295109999999994,0.04728599999999972,0.05124800000000107,0.09616499999999917,0.05256199999999467,0.07512699999999484,1.9494549999999435,0.0017779999999999463,0.009049000000000085,0.01775799999999972,0.03109099999999998,0.0369489999999999,0.04290499999999753,0.05245599999999939,0.061587000000002945,0.06820799999999849,0.07895099999998934,2.5509779999999864,0.0019409999999999705,0.01493499999999992,0.01808199999999971,0.027898000000000422,0.03069499999999792,0.051422999999999774,0.03131700000000137,0.0727319999999878,0.15836199999999678,0.07909399999999778,2.069445999999971
43,0.001214999999999966,0.009540000000000104,0.011498999999999704,0.024568000000000367,0.05191199999999796,0.03229299999999924,0.03574300000000363,0.04842800000000125,0.0641080000000045,0.06038300000000163,2.5965929999999844,0.0017730000000000246,0.009069999999999911,0.018956999999999447,0.028081999999999496,0.03850699999999918,0.04267300000000063,0.05132499999999851,0.06082100000000423,0.06727599999999256,0.07565499999999759,2.5685640000000376,0.0009790000000000632,0.007712999999999859,0.016174999999998718,0.03214399999999884,0.04243400000000008,0.032975999999997896,0.04735000000000156,0.0382759999999962,0.09633699999999124,0.09317900000000634,2.6005640000000767
44,0.0012529999999999486,0.009940999999999978,0.01609000000000016,0.02412499999999973,0.023136000000000934,0.033023000000000025,0.04692699999999661,0.05755500000000069,0.05974399999999491,0.08284800000001269,4.791497000000049,0.0017699999999999383,0.00906000000000029,0.018118999999999552,0.03129299999999979,0.03733399999999776,0.042184999999996364,0.05159599999999642,0.057635000000004766,0.06485599999999181,0.07754599999999812,2.5879750000000286,0.0025330000000000075,0.0066830000000002165,0.014008999999999716,0.015934000000001447,0.012922999999997131,0.07291999999999632,0.1540289999999942,0.054443000000006236,0.059343999999995845,0.06951399999999808,3.5808499999998276
45,0.0016080000000000538,0.00789200000000001,0.017540999999999585,0.018637000000000015,0.023748999999998688,0.05368299999999948,0.04777999999999594,0.0413599999999974,0.06696999999999775,0.08704600000000084,3.3232719999999745,0.0017740000000000533,0.009069999999999911,0.0179450000000001,0.029526000000000607,0.03424200000000255,0.04206399999999633,0.04942400000000191,0.05702200000000346,0.06468499999999722,0.07579299999999023,2.583389999999895,0.0018640000000000878,0.004148999999999958,0.021337000000000828,0.044913999999998566,0.0265519999999988,0.05491699999999611,0.037004000000003145,0.05272500000000946,0.05760499999999524,0.11500999999999806,2.3345190000000002
46,0.0012790000000000301,0.015063000000000049,0.016295000000000393,0.019087999999999994,0.034390999999999394,0.03332100000000082,0.038851999999998554,0.0468970000000013,0.06341299999999706,0.07030300000000977,1.880461000000082,0.0018210000000000726,0.009180999999999884,0.018056999999999768,0.027243999999999602,0.03407699999999991,0.042123999999994055,0.051065999999998724,0.05696899999999516,0.0647689999999983,0.07568200000000047,2.578749000000016,0.0012799999999999478,0.017279999999999962,0.006307000000001395,0.017850000000002808,0.021290000000000475,0.03371699999999578,0.026167999999998415,0.08704299999999421,0.018160000000008836,0.05174499999999682,3.6883960000000116
47,0.0011120000000000019,0.007613000000000092,0.023138000000000325,0.06206599999999973,0.04763099999999909,0.0424769999999981,0.043112000000000705,0.03833900000000057,0.06193599999998867,0.06421000000000276,3.3486149999999952,0.0017610000000000126,0.009068000000000076,0.018362999999999907,0.026702000000000226,0.034344999999998294,0.04161799999999971,0.051003000000001464,0.05684300000000064,0.0647300000000115,0.0739329999999967,2.4790120000000115,0.001607000000000025,0.004436999999999802,0.025411000000000072,0.03400800000000004,0.03251500000000007,0.04547900000000027,0.0704939999999965,0.05800499999999431,0.09617000000000075,0.10174499999999398,2.893336999999974
48,0.0011740000000000084,0.005945000000000089,0.01622199999999996,0.019605999999999568,0.0428100000000029,0.03111200000000025,0.03381899999999405,0.0740509999999972,0.05507200000000978,0.0635599999999954,4.761019000000033,0.0017639999999999878,0.009069999999999911,0.018625000000000114,0.027132999999999186,0.033359000000000805,0.04232099999999406,0.0499979999999951,0.058378000000004704,0.0656150000000082,0.07596399999999903,2.5287009999999555,0.0018939999999999513,0.00819100000000006,0.02089800000000075,0.018727999999999412,0.023751000000000744,0.07619900000000257,0.05726999999999549,0.059511000000000536,0.06803800000000138,0.08948199999998963,3.700147999999899
49,0.0012579999999999814,0.006218000000000057,0.013613999999999571,0.02472799999999964,0.0238580000000006,0.033507000000000176,0.03507799999999861,0.04446699999999737,0.0643490000000071,0.061371999999991544,1.6861380000000281,0.0017559999999999798,0.0090650000000001,0.018677000000000277,0.02767099999999978,0.03510100000000094,0.045149000000002104,0.0512289999999993,0.05729799999998875,0.06682499999999436,0.07596699999999146,2.55973599999993,0.0025129999999999875,0.006086000000000258,0.021709999999998786,0.03057099999999835,0.047226999999999464,0.06808099999999939,0.01645000000000607,0.03674200000000383,0.03244800000000225,0.07618099999999117,2.8199389999999767
50,0.001214999999999966,0.008917000000000064,0.020012999999999614,0.02862200000000037,0.02468199999999854,0.037964999999999804,0.07017799999999852,0.05430999999999386,0.10588300000000572,0.10935700000000281,2.1074780000000146,0.0017699999999999383,0.009085999999999927,0.01763600000000043,0.027053000000000438,0.03358599999999967,0.04988500000000329,0.050084999999995716,0.05890399999999829,0.07467099999999505,0.07415600000000211,2.485057999999981,0.002737999999999907,0.012268000000000168,0.01534400000000069,0.0332650000000001,0.03974399999999889,0.036270999999999276,0.059063000000001864,0.08837099999999509,0.04449799999999016,0.027148999999994317,3.2214749999998276
51,0.0013640000000000319,0.008328999999999809,0.017075000000000173,0.027534999999998533,0.026544000000001233,0.03953200000000123,0.03874700000000075,0.0396689999999964,0.07769799999999805,0.06923199999999952,2.3672419999999192,0.001770999999999967,0.009055999999999731,0.019231000000000442,0.027452999999999506,0.03432899999999961,0.049127999999996064,0.04939099999999996,0.06216399999999567,0.08013700000000767,0.0776520000000005,2.5517019999999775,0.0011079999999999979,0.01896399999999998,0.014956999999998999,0.04673100000000119,0.05651800000000051,0.05038100000000156,0.043748000000000786,0.053475000000005934,0.06538499999999203,0.04323000000000832,1.0737789999998313
52,0.0014279999999999848,0.008176999999999879,0.012341000000000157,0.022734000000001586,0.02399600000000035,0.03188000000000102,0.03755199999999803,0.041237999999999886,0.07073300000000415,0.06620399999999904,2.212024000000042,0.0017970000000000486,0.009077999999999697,0.018148000000000053,0.027473999999999776,0.03400599999999798,0.042501000000001454,0.05127900000000096,0.05700799999999617,0.06483299999999304,0.07444200000000478,2.566257999999948,0.0029280000000000417,0.009854999999999947,0.018841000000000108,0.027618000000000364,0.024989000000001482,0.05191200000000151,0.07739899999999977,0.038232000000007815,0.10437199999999791,0.11517499999999359,2.2543600000001334
53,0.001530999999999949,0.011435000000000084,0.014718000000000231,0.022302999999999074,0.023096999999999923,0.04012600000000077,0.044553999999997984,0.048621000000004244,0.09029599999999505,0.0747130000000027,1.731059000000073,0.0017610000000000126,0.009077999999999697,0.018466000000000093,0.0261490000000002,0.03320500000000237,0.042794000000000665,0.051135999999999626,0.0594289999999944,0.0645629999999926,0.0739640000000037,2.4135890000000018,0.0016169999999999796,0.01003699999999963,0.02334600000000009,0.018214000000000397,0.05614399999999975,0.030719999999995196,0.04535800000000023,0.04080600000000345,0.0617549999999909,0.06004199999999571,2.320122999999967
54,0.001798999999999995,0.0089189999999999,0.03574499999999947,0.0236970000000003,0.036615000000001174,0.033960000000000434,0.0562230000000028,0.0519869999999969,0.05114799999999775,0.06782400000000166,1.6370149999999057,0.0017819999999999503,0.009059999999999846,0.018647999999999776,0.02644699999999922,0.03316199999999725,0.043569000000005076,0.052322000000003754,0.05770799999999099,0.06709300000001406,0.08745300000001066,2.4543429999999944,0.003066999999999931,0.011439999999999895,0.0205990000000007,0.02256099999999961,0.05143599999999893,0.057366000000001804,0.024667000000000883,0.027836999999991008,0.05746100000000354,0.13421800000000417,2.1968500000000404
55,0.001354999999999995,0.006591999999999931,0.016059000000000268,0.02122500000000116,0.025769000000000375,0.027346000000001425,0.03933099999999712,0.04471699999999856,0.08542500000000075,0.05352099999998927,2.4293210000000727,0.001770999999999967,0.00905800000000001,0.01842400000000044,0.02738399999999963,0.03308200000000028,0.042145000000004984,0.05210399999999993,0.05641599999999869,0.06690900000000966,0.08297899999999458,2.4534989999999652,0.001666999999999974,0.003609999999999669,0.02245900000000134,0.032288000000001205,0.03416700000000006,0.032060999999998785,0.06575600000000037,0.04862900000000536,0.02924600000000055,0.05201699999999221,1.881244999999808
56,0.0013649999999999496,0.006669999999999954,0.012990000000000279,0.020674000000001413,0.05341600000000213,0.028665000000003715,0.0396560000000008,0.044859000000002425,0.05483600000000877,0.08353800000000433,1.8383029999999962,0.0017559999999999798,0.009063999999999961,0.0183939999999998,0.027366000000000668,0.03322199999999853,0.04239600000000365,0.04904499999999956,0.056610000000006266,0.06629900000000077,0.079425999999998,2.4377100000000382,0.0018770000000000175,0.01776399999999967,0.03542100000000126,0.04694599999999838,0.029237000000001956,0.041857000000000255,0.020769999999998845,0.053702999999998724,0.04446900000000653,0.10765499999999406,2.200452999999925
57,0.0014690000000000536,0.006027999999999922,0.013195999999999763,0.02536100000000019,0.03909799999999919,0.047917999999995686,0.03785400000000294,0.051118999999999915,0.12892300000000034,0.06010100000000307,1.82507099999998,0.001770999999999967,0.009071999999999747,0.018299999999999983,0.026647999999999783,0.034174999999997624,0.042455000000003906,0.04909899999999823,0.05689399999999978,0.06906899999999894,0.0786899999999946,2.5283889999999474,0.002713999999999994,0.010121999999999964,0.022023000000000792,0.02521899999999988,0.046053000000000566,0.029648999999999148,0.028801999999998884,0.08329100000000267,0.09048999999998841,0.05007799999999918,3.380583000000115
58,0.001391000000000031,0.007954000000000017,0.01316900000000043,0.04037300000000066,0.026022999999998575,0.0357050000000001,0.04255500000000012,0.09287900000000349,0.05832300000000146,0.06840200000000607,2.5646449999999277,0.0017730000000000246,0.009090000000000042,0.01812199999999997,0.026189000000000462,0.03359700000000032,0.04246099999999586,0.04883699999999891,0.0576549999999969,0.06966500000000053,0.0743049999999954,2.560257999999976,0.0016400000000000858,0.00695699999999988,0.018625000000000114,0.01974400000000287,0.02662700000000129,0.05358299999999616,0.03999199999999803,0.035403000000002294,0.11433699999999192,0.16498199999999485,1.6287210000000414
59,0.0015339999999999243,0.00874599999999992,0.013536999999999466,0.0202650000000002,0.028749000000001246,0.03391700000000242,0.035445999999993205,0.04707100000000253,0.06606400000001145,0.052096000000005915,2.497245000000021,0.0017679999999999918,0.009063999999999961,0.01826900000000009,0.026384000000000185,0.03344200000000086,0.045326000000002864,0.04981999999999687,0.059611000000003855,0.06812700000000405,0.07398799999999994,2.4322240000000193,0.0007539999999999214,0.007735999999999965,0.007773000000000252,0.03512100000000018,0.047565999999999775,0.058773000000002185,0.020323999999995124,0.030421000000004028,0.059558999999993034,0.09844699999999307,1.399874999999838
60,0.0011809999999999876,0.006148000000000042,0.019696999999999854,0.02397799999999961,0.037760000000002236,0.030368000000002837,0.037659999999995364,0.0751109999999997,0.14085899999999185,0.11471799999999632,1.6463820000000169,0.0017820000000000613,0.009082999999999952,0.01904099999999964,0.026047000000000153,0.033913999999999334,0.04401800000000122,0.05197699999999372,0.060576999999994996,0.0646899999999988,0.07411499999999194,2.4615949999999884,0.0012630000000000141,0.005641999999999925,0.01825299999999963,0.023202999999998752,0.049417999999999296,0.031131999999999493,0.02246799999999638,0.01647400000000232,0.09730100000000164,0.09434100000000001,4.726435000000038
61,0.0014699999999999713,0.006407999999999969,0.021363999999999272,0.020773000000000152,0.02672799999999853,0.051844000000002666,0.035277999999998144,0.044517000000006135,0.06941299999999728,0.06358400000000586,1.7343379999999797,0.001774999999999971,0.009053999999999895,0.018359999999999488,0.026381999999999906,0.03419600000000145,0.0445010000000039,0.050705000000000666,0.0702840000000009,0.06821500000000924,0.07605599999999413,2.5495789999999943,0.0012820000000000054,0.003314000000000039,0.014548999999998813,0.015211999999998227,0.04150200000000126,0.06435000000000457,0.07100600000000412,0.0634330000000034,0.03490000000000748,0.07109099999999557,2.635690000000068
62,0.001375000000000015,0.01106600000000002,0.012849999999999362,0.01882999999999946,0.07048199999999838,0.037209000000004266,0.05695199999999545,0.06569599999999554,0.04750099999999691,0.05442100000000494,1.748275999999919,0.0017579999999999263,0.009056000000000175,0.01798800000000078,0.02802900000000008,0.035287999999997766,0.0438699999999983,0.0505939999999967,0.06218499999999949,0.06503999999999621,0.07640099999998995,2.5762660000000324,0.0018129999999999535,0.004773000000000138,0.007115000000000649,0.031571000000003124,0.022800000000000153,0.036991999999997915,0.06751500000000021,0.02662499999999568,0.02012399999999559,0.06125799999999515,3.8652240000001257
63,0.0014440000000000008,0.006430000000000158,0.015520000000000422,0.020936000000000732,0.032412000000000774,0.03200700000000012,0.09105799999999675,0.044516000000001554,0.08974199999998689,0.051717999999993935,2.4337580000000116,0.0017970000000000486,0.00905699999999987,0.018454000000000192,0.02738800000000019,0.033014999999998906,0.04359699999999833,0.051070000000002835,0.05690799999999285,0.06777900000000159,0.07577899999999715,2.561328000000003,0.0018489999999999895,0.015971999999999653,0.012313000000000685,0.03624499999999742,0.04797900000000155,0.06163499999999544,0.04303499999999616,0.07661499999998966,0.04671199999999942,0.04513600000001361,2.897269999999935
64,0.0016090000000000826,0.006426000000000043,0.015677000000000163,0.01965000000000039,0.02740400000000065,0.05096400000000045,0.03617500000000007,0.04171199999999686,0.04962400000000855,0.05916299999999808,2.085122999999953,0.001815000000000011,0.009103000000000083,0.018223000000000766,0.027200000000000557,0.034257000000000204,0.0434449999999984,0.055399999999998784,0.05951899999999455,0.06574299999999766,0.07862500000000239,2.4240120000000616,0.0014370000000000216,0.009179000000000048,0.014939999999999287,0.03258899999999798,0.0110319999999966,0.032569999999999766,0.06121299999999508,0.06368900000001076,0.0802410000000009,0.0782520000000062,2.4347210000000814
