version,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single,DirectPartition_Walk_Single
65,0.0011929999999999996,0.00819700000000001,0.014873999999999832,0.02711000000000041,0.032085999999999615,0.06726499999999902,0.05511699999999564,0.053591000000004385,0.09031800000001056,0.07658499999999435,1.9042779999999766,0.0017530000000000046,0.009097999999999828,0.01872900000000044,0.027262999999999593,0.033939000000000163,0.04536600000000135,0.059863999999997475,0.05821000000000254,0.06474900000000616,0.07413100000000838,2.603204000000005,0.0013360000000000039,0.007228000000000012,0.018022000000000205,0.01885300000000001,0.01771299999999698,0.04693299999999567,0.05045599999999695,0.0673890000000057,0.09594799999999282,0.12204900000000407,5.001476000000139
66,0.0012290000000000356,0.006531999999999982,0.0151589999999997,0.022935000000000372,0.030671999999999144,0.05395200000000244,0.037117000000002065,0.06495800000000429,0.05828400000000045,0.053594000000003916,2.132536000000073,0.0017279999999999518,0.009078999999999837,0.018686999999999898,0.02676100000000048,0.033287999999998874,0.04609800000000064,0.04988300000000123,0.05799599999998861,0.06510899999999253,0.07413099999999417,2.5894419999999627,0.001418999999999948,0.012751999999999875,0.022757999999999612,0.023534000000001498,0.039877000000000606,0.04212900000000275,0.06488899999999376,0.09769799999999407,0.05647199999999941,0.07846399999999676,3.1486110000000735
67,0.0013360000000000039,0.00691799999999998,0.015189999999999593,0.01766600000000018,0.026390999999996723,0.044825000000003,0.05605400000000316,0.04632199999999642,0.058980999999988626,0.0555129999999906,1.78951799999993,0.0017570000000000086,0.009031999999999929,0.018631999999999316,0.02736499999999964,0.033806999999999476,0.0457139999999967,0.04889999999999617,0.05702999999999747,0.06578899999999521,0.07756200000000035,2.5509400000000824,0.0038929999999999243,0.00702199999999964,0.01870800000000017,0.02579499999999868,0.03205300000000122,0.041360000000004504,0.050663000000000125,0.03233500000000333,0.07056099999999788,0.09955300000000022,1.7922879999998713
68,0.0013889999999999736,0.01194200000000012,0.025495000000000267,0.02120200000000061,0.049393999999999494,0.044552000000003034,0.0356700000000032,0.04509200000000391,0.10528000000000759,0.05655399999999133,2.1147849999999835,0.0017679999999999918,0.009034000000000209,0.018181000000000225,0.028411999999999438,0.03325500000000048,0.04563200000000478,0.049421999999999855,0.058014999999997485,0.07935200000000009,0.07501999999999498,2.5494300000000294,0.0029760000000000897,0.006793999999999745,0.012802999999999898,0.04046500000000108,0.02680600000000055,0.0456439999999958,0.08246299999999707,0.08259800000000439,0.0643490000000071,0.06332199999999943,1.8052430000000186
69,0.0012999999999999678,0.0068109999999999005,0.017227000000000103,0.024697999999999,0.0402079999999998,0.03348100000000187,0.045507999999998106,0.0677610000000044,0.061385000000001355,0.04948900000000833,1.8625180000000228,0.0017819999999999503,0.009071999999999747,0.01825300000000052,0.027796999999999628,0.03312000000000026,0.04854000000000269,0.04921600000000126,0.06164900000000273,0.0681030000000078,0.07623200000000452,2.5380189999998493,0.001950999999999925,0.007690999999999892,0.019847000000000392,0.03323299999999918,0.04542299999999955,0.023870999999999754,0.09568999999999761,0.041854000000000724,0.124219999999994,0.050407000000006974,2.654209000000037
70,0.0012569999999999526,0.009519000000000055,0.011719000000000257,0.017727000000000714,0.028860999999999137,0.029486000000005674,0.055455999999999506,0.04602099999999609,0.08945799999999338,0.07366299999999626,3.7295110000000022,0.0017690000000000206,0.009095999999999993,0.01792599999999922,0.027387999999998414,0.03313299999999941,0.045940000000001646,0.05268300000000181,0.05741700000000094,0.06864899999999352,0.09732599999999536,2.435318999999936,0.001574999999999993,0.009041999999999994,0.01547500000000035,0.018213999999996844,0.02272400000000019,0.05286500000000416,0.037980999999994935,0.09392800000000534,0.079425999999998,0.07916899999999316,6.498141999999916
71,0.001646999999999954,0.008943999999999841,0.013673999999999964,0.02556400000000103,0.027068000000003423,0.031398000000002924,0.06659499999999952,0.1093789999999899,0.05229500000000087,0.11079699999999093,2.9581809999999678,0.0017770000000000286,0.009031000000000233,0.018625000000000114,0.026730000000000587,0.033474999999999255,0.044975000000000875,0.049901999999995894,0.05658100000000843,0.0652639999999991,0.0751640000000009,2.4481889999999566,0.0017260000000000053,0.00997199999999987,0.021198999999999302,0.010415999999999315,0.028015999999997376,0.050502999999999076,0.059660000000000935,0.05421200000000681,0.08966099999999244,0.05547099999999716,3.7314229999999498
72,0.001643000000000061,0.007395999999999958,0.021016000000000368,0.03316500000000033,0.025518000000001706,0.03144600000000253,0.040338000000005536,0.07344600000000412,0.07147600000000409,0.05034199999998634,3.0667799999999943,0.001754999999999951,0.009047999999999945,0.018383000000000038,0.027524000000001436,0.03300599999999676,0.04519200000000012,0.050979000000005215,0.05654800000000648,0.06491300000000422,0.07707100000000366,2.5670329999998103,0.0024450000000000305,0.004122000000000181,0.021565999999999974,0.02566099999999949,0.020483999999999725,0.051598999999995954,0.08532600000000201,0.0614710000000116,0.09135499999999297,0.10036999999999807,4.61262499999998
73,0.0014799999999999258,0.008299000000000056,0.012125000000000163,0.01839999999999975,0.02709700000000126,0.032463999999997384,0.043925000000001546,0.06477999999999895,0.07077699999999254,0.0879589999999979,1.8994820000000345,0.0017610000000000126,0.00921800000000017,0.01856900000000028,0.028141000000001526,0.034441000000001054,0.045940000000001646,0.04967800000000011,0.059290000000004284,0.06485000000000696,0.07622899999999788,2.523883000000069,0.00233899999999998,0.011970000000000258,0.038923000000000485,0.02718399999999832,0.04503700000000066,0.038234000000002766,0.05812299999999482,0.10094999999999743,0.05271999999999366,0.06511299999999665,2.4399130000001605
74,0.0015839999999999188,0.010213999999999945,0.023603999999999736,0.04321100000000122,0.023462999999999568,0.027484000000001174,0.0345879999999994,0.042183999999991784,0.04710700000001111,0.05366300000000024,3.1646639999999024,0.0017810000000000326,0.009379000000000026,0.018361000000000516,0.03605899999999984,0.0354309999999991,0.048091999999996915,0.050041000000000224,0.05745199999999784,0.06512800000000141,0.0766490000000033,2.461240000000089,0.0012590000000000101,0.009743999999999975,0.02104300000000059,0.024387000000000825,0.0115949999999998,0.0711379999999977,0.06382899999999836,0.015928000000002385,0.05770400000000109,0.09360800000000324,5.4493680000000495
75,0.0012870000000000381,0.009457000000000049,0.019573000000000285,0.03307700000000047,0.033939000000000163,0.030985999999998626,0.05505899999999997,0.044556999999997515,0.05048100000000488,0.05812500000000398,4.4726779999999735,0.001759000000000066,0.009350999999999665,0.018664999999999488,0.03326599999999935,0.034914000000000556,0.04479899999999759,0.05040499999999781,0.06053699999999651,0.06627100000000041,0.07736599999999783,2.592452000000094,0.0019540000000000113,0.010032999999999959,0.014526000000000039,0.024200000000000443,0.02572099999999722,0.05790299999999604,0.05919700000000461,0.04817500000000052,0.06332999999999345,0.06240400000000079,0.9337090000001353
76,0.0010370000000000656,0.009408000000000083,0.02258300000000002,0.016974000000001155,0.03543899999999667,0.03844299999999379,0.036634999999996865,0.06209099999999523,0.058205999999998426,0.086394999999996,2.0033079999999472,0.0017679999999999918,0.009030000000000094,0.018373000000000417,0.029312000000000893,0.03421900000000022,0.046722000000002595,0.04900999999999556,0.06154899999999941,0.06625599999999565,0.07485799999999188,2.575705000000198,0.0007800000000000029,0.009025999999999978,0.03675699999999971,0.0171910000000004,0.042373000000001326,0.0122169999999997,0.048496000000000095,0.0423720000000003,0.04117299999998636,0.13249799999999823,5.238925000000108
77,0.0011259999999999604,0.00848099999999996,0.016892999999999603,0.02364399999999911,0.04941399999999874,0.03523299999999807,0.0338390000000004,0.06946499999999389,0.055818000000002144,0.12732400000000155,1.562689999999975,0.001771000000000078,0.009250999999999898,0.019142999999999688,0.027433999999999514,0.04163199999999989,0.0456310000000002,0.04884799999999956,0.05764699999998868,0.06781599999999344,0.07417300000000182,2.557596999999987,0.0008240000000000469,0.009005999999999847,0.021152999999999977,0.023733000000000004,0.034365999999998564,0.05189399999999722,0.044415999999998235,0.046662999999995236,0.06732399999999927,0.06301799999999957,4.569821000000047
78,0.0013819999999999943,0.010472999999999955,0.02503299999999964,0.020196000000000325,0.02655499999999833,0.047232999999998526,0.04731000000000307,0.0429059999999879,0.05513499999999283,0.048171999999993886,1.4593570000000682,0.001759000000000066,0.009126999999999885,0.01780999999999988,0.02815299999999965,0.034642000000001616,0.04656100000000407,0.04900299999999902,0.05680900000000122,0.06554300000000524,0.07358899999999835,2.5384330000001682,0.003127000000000102,0.00797099999999995,0.013853000000001003,0.02698300000000131,0.0284639999999996,0.07805800000000573,0.06350100000000225,0.04218000000000188,0.09158499999999492,0.07835499999998774,1.6100200000000768
79,0.0011320000000000219,0.006316999999999906,0.01814000000000071,0.033775999999999584,0.027037999999997453,0.0370410000000021,0.03396800000000155,0.038223000000002116,0.06069300000000055,0.049106000000008976,1.5252590000000055,0.0017899999999999583,0.009047999999999945,0.01858100000000018,0.027510000000001256,0.035461999999998994,0.04812500000000597,0.05107599999999479,0.056657999999998765,0.06575000000000841,0.07473800000001063,2.552949000000126,0.0014600000000000168,0.013504999999999878,0.011559999999999349,0.037272000000001526,0.008469000000001614,0.0805559999999943,0.08882799999999946,0.10028300000000456,0.058239000000000374,0.061308999999994285,3.4571609999998145
80,0.0016290000000001026,0.00858099999999995,0.014336000000000126,0.0186989999999998,0.029446000000000083,0.040440999999994176,0.03599600000000436,0.07379799999999648,0.05034100000000308,0.1269139999999993,2.3896219999999175,0.001774999999999971,0.009078000000000142,0.018292999999999893,0.02782299999999971,0.034656000000001796,0.04628500000000457,0.05141700000000071,0.05660100000000057,0.06464499999999873,0.07521299999999087,2.411284999999907,0.0022060000000000413,0.015413000000000121,0.019692999999998406,0.022099000000000757,0.016351000000000226,0.031045999999996354,0.04428699999999708,0.06831100000000845,0.08198699999999803,0.058171999999999,4.645145999999841
81,0.001843000000000039,0.008299000000000056,0.011854999999999727,0.02463200000000043,0.02796999999999983,0.031207000000001983,0.03381800000000368,0.056535999999994146,0.05823499999999626,0.06807100000000332,1.8089680000000499,0.001755000000000062,0.009608999999999757,0.01965200000000067,0.02627199999999874,0.0336919999999985,0.046181000000004246,0.049045999999997036,0.060090999999999894,0.06522499999999809,0.07878099999999222,2.580658000000085,0.0011979999999999214,0.008396999999999988,0.031601999999999464,0.017853999999999814,0.03403700000000143,0.0201849999999979,0.053820000000001755,0.06599500000000091,0.056573000000000206,0.08387399999999445,2.7234289999998964
82,0.0011539999999999884,0.007205000000000128,0.012890999999999764,0.020494000000001122,0.0315259999999995,0.04384000000000299,0.05648800000000165,0.0620140000000049,0.05705500000000541,0.09087999999999852,1.7859770000000026,0.0017860000000000653,0.00974200000000014,0.018301000000000123,0.027604000000000184,0.03331700000000026,0.0461389999999966,0.04970700000000505,0.06415400000000204,0.06515199999999766,0.07720500000000641,2.5936729999998533,0.001690999999999998,0.011812000000000378,0.012273000000000422,0.03335699999999875,0.007645000000000124,0.05611899999999537,0.05902299999999627,0.07896300000000167,0.07519099999998957,0.08016999999999541,1.884420000000091
83,0.001951000000000036,0.006876000000000104,0.015614000000000239,0.0183990000000005,0.03178100000000228,0.0338040000000035,0.054960999999998705,0.0445619999999991,0.07123200000000907,0.12813900000000444,1.5850199999999859,0.0017620000000000413,0.009142999999999901,0.018164999999999765,0.02772900000000078,0.03332800000000091,0.04518199999999695,0.05250700000000563,0.05980699999999217,0.06973000000000695,0.07512400000000241,2.445528000000195,0.0022619999999999862,0.009093000000000018,0.012430000000000163,0.038706999999998715,0.04561700000000002,0.057201999999996644,0.057130999999998267,0.10291700000000503,0.049285999999995056,0.05955099999999902,2.1032869999999093
84,0.001550999999999969,0.007220999999999922,0.024556999999999718,0.026724999999999,0.02695500000000095,0.033467999999999165,0.03580399999999884,0.04294699999999807,0.061259000000006836,0.05819199999999114,2.5674099999999953,0.0017660000000000453,0.009466999999999892,0.019231000000000442,0.026860000000000994,0.033297999999998495,0.046621999999999275,0.05224000000000473,0.058827000000007956,0.0679360000000031,0.0751510000000053,2.5575050000002193,0.0012379999999999614,0.006310000000000038,0.015696000000000154,0.03234899999999996,0.04506399999999999,0.03132200000000296,0.047860000000000014,0.08365799999999979,0.07269200000000353,0.07153999999999883,3.2158220000001165
85,0.0015729999999999356,0.007873999999999937,0.023112999999999495,0.021827999999999292,0.02377599999999802,0.03054999999999808,0.03728799999999666,0.06146199999999169,0.10843300000000511,0.06146000000001095,1.5564669999999978,0.0017530000000000046,0.009189000000000114,0.01901799999999998,0.026225999999999416,0.03408800000000056,0.047142000000000905,0.04904200000000003,0.05743900000000224,0.07201999999999487,0.09198600000000567,2.5676959999998417,0.0009709999999999441,0.010152999999999857,0.013861999999999597,0.026314999999996758,0.0264710000000008,0.06258400000000108,0.04922799999999938,0.060087000000009994,0.07744499999999732,0.06439899999999454,3.3990000000001146
86,0.0013560000000000239,0.00704400000000005,0.0137830000000001,0.024953000000000003,0.0234659999999991,0.03087099999999765,0.04299199999999814,0.07406600000000196,0.052998999999999796,0.06211199999999906,3.0011520000000473,0.0017769999999999175,0.009633000000000003,0.018982000000000276,0.02856999999999843,0.033389999999997144,0.04556699999999836,0.04886600000000385,0.057342000000005555,0.0812219999999968,0.07652199999999709,2.591811000000007,0.0010510000000000241,0.011228000000000016,0.005815000000000126,0.045391999999999655,0.04717399999999827,0.0341980000000035,0.05979099999999704,0.10241399999999601,0.06929599999999425,0.05565599999999904,3.554433999999901
87,0.001326999999999967,0.006960999999999995,0.01591999999999949,0.02804000000000073,0.022428999999998922,0.034243000000003576,0.04961099999999874,0.046554999999997904,0.052908000000002176,0.08106899999999939,1.7951649999999972,0.001759000000000066,0.009403000000000272,0.019105999999999845,0.027256999999998754,0.03332100000000082,0.04520300000000077,0.049272999999999456,0.0586980000000068,0.06535900000000083,0.07730399999999804,2.610725000000002,0.0026919999999999167,0.011164999999999647,0.028887000000000995,0.03071199999999763,0.03491299999999953,0.029612000000000194,0.026050999999995383,0.034332000000006246,0.04643199999999581,0.15584000000001197,2.169992000000093
88,0.0011710000000000331,0.010499999999999954,0.016945999999999906,0.01778499999999994,0.07469099999999784,0.030773000000003492,0.041960999999993476,0.04399300000000039,0.050499999999999545,0.05061800000000005,2.297698999999966,0.001810999999999896,0.009255000000000013,0.018507000000000495,0.027732000000000312,0.03359599999999929,0.0433969999999988,0.05870000000000175,0.05688100000000418,0.06529999999999347,0.07711100000000215,2.5151569999998173,0.0027009999999999534,0.008973999999999815,0.011535000000000295,0.031192000000000775,0.022793000000000063,0.03529599999999533,0.0437209999999979,0.05848899999999446,0.0800570000000107,0.0795269999999988,2.460446999999931
89,0.0014780000000000904,0.006288999999999989,0.014473999999999876,0.03290299999999924,0.022458999999997786,0.029119999999998925,0.044730999999998744,0.056812000000007856,0.06417899999999577,0.04698600000000397,2.0157469999999194,0.0017660000000000453,0.009152999999999967,0.018616999999999884,0.026436000000000348,0.03338199999999958,0.04282600000000514,0.054158999999998514,0.05695500000000209,0.06634400000000085,0.07397300000000939,2.4553229999999076,0.0018579999999999153,0.010998999999999981,0.014502000000000237,0.019320999999997923,0.03904199999999847,0.05190999999999946,0.04422199999999776,0.02060199999999668,0.06496600000001251,0.06125499999998851,3.720201999999972
90,0.0011449999999999516,0.007641999999999927,0.011548999999999587,0.01855600000000024,0.027142999999998807,0.04434999999999434,0.07282100000000469,0.1025939999999963,0.05994900000000314,0.05909300000000428,2.534028000000035,0.0017559999999999798,0.009081000000000117,0.01840500000000045,0.027143999999999835,0.03370100000000065,0.04280599999999879,0.050330999999999904,0.05950199999999484,0.06831900000000246,0.07644999999999413,2.5513160000000425,0.0011160000000000059,0.010496999999999979,0.02728700000000117,0.023489000000001425,0.029609000000000663,0.02462699999999529,0.06496299999999877,0.03740200000000016,0.0731360000000052,0.06424200000000724,3.8569699999998193
91,0.0013170000000000126,0.006834000000000007,0.014836999999999989,0.020235000000001335,0.030127000000000237,0.028406000000003928,0.06846999999999781,0.08004400000000089,0.0688870000000037,0.16191499999999337,1.8774569999999358,0.0017660000000000453,0.009166999999999703,0.018698000000000548,0.02706599999999959,0.03381099999999648,0.042146999999999935,0.05244200000000632,0.05819999999999936,0.06641100000000222,0.07462999999999909,2.55088499999988,0.0010899999999999244,0.012245000000000061,0.010514000000000578,0.03353300000000203,0.03348700000000093,0.03976199999999608,0.038575999999999055,0.06048099999999579,0.0652510000000035,0.09547400000001005,1.1380369999999402
92,0.001838999999999924,0.006474000000000091,0.016179000000000165,0.02707299999999968,0.02721000000000018,0.03216900000000322,0.04628299999999541,0.043937999999997146,0.07726300000000208,0.07610700000000747,1.6428050000000667,0.0017930000000000446,0.009114999999999984,0.018987000000000087,0.028083999999999776,0.033279999999997756,0.0426259999999985,0.05028800000000189,0.05866400000000738,0.0682690000000008,0.07393000000000427,2.575264000000061,0.0011499999999999844,0.016019000000000005,0.02322200000000052,0.022565000000000168,0.020042000000000115,0.027648999999996704,0.06220000000000425,0.055869999999998754,0.05641200000000879,0.06569600000000264,3.8857499999999163
93,0.0013330000000000286,0.008772000000000002,0.021417999999999715,0.038791000000001574,0.04506800000000055,0.03928399999999499,0.04654400000000436,0.08037500000000364,0.07969900000000507,0.06108400000000813,1.517955000000029,0.0017660000000000453,0.009139999999999926,0.018695000000000128,0.028482999999999592,0.03330300000000008,0.04363999999999635,0.05056799999999839,0.05869599999999764,0.06572099999999637,0.07608299999999701,2.4280509999998685,0.0025450000000000195,0.00929800000000025,0.019598999999999478,0.014958999999997502,0.024457000000001727,0.05108300000000554,0.03074099999999902,0.03744299999999612,0.047888000000000375,0.09302700000000641,5.656795999999986
94,0.0014859999999999873,0.006368000000000151,0.021722000000000463,0.031610999999999834,0.04835899999999782,0.03304500000000132,0.04243600000000214,0.051675000000003024,0.07356099999999799,0.050573999999997454,2.1371319999999514,0.0017740000000000533,0.009139999999999926,0.0183990000000005,0.027309999999999945,0.03338699999999761,0.043237000000004855,0.04929700000000281,0.05749899999999286,0.0647949999999895,0.07676999999999623,2.4165439999999307,0.0023600000000000287,0.0048880000000002255,0.018090000000000828,0.03259300000000209,0.04611500000000035,0.048348999999994646,0.022614999999994723,0.07648500000000524,0.05154999999999177,0.08589599999999109,4.015678000000207
95,0.0012670000000000181,0.009423999999999877,0.019408000000000314,0.019117000000001383,0.05151400000000095,0.06343899999999536,0.04135699999999787,0.04660399999998788,0.04614099999999155,0.062210000000007426,2.165866000000051,0.0017699999999999383,0.009167000000000147,0.018379000000000367,0.027974000000000387,0.033001999999999754,0.04338899999999768,0.05198999999999643,0.05704999999998961,0.06503999999999621,0.07413400000000081,2.5568430000000717,0.0018619999999999193,0.007986999999999966,0.020369000000000526,0.04046000000000305,0.05528600000000239,0.03208000000000055,0.02312499999999318,0.03698599999999885,0.07399699999999143,0.04592000000000951,1.8562610000001314
96,0.0011569999999999636,0.012005999999999961,0.036455000000000126,0.022767999999999233,0.02696300000000207,0.05277300000000196,0.045490999999998394,0.039512999999999465,0.07186400000000503,0.05745200000001205,2.5496689999999944,0.0017580000000000373,0.009066999999999936,0.018469000000000513,0.02768000000000015,0.03310899999999961,0.04223700000000008,0.0521269999999987,0.05680900000000122,0.06615899999999897,0.07388399999999251,2.5590649999999187,0.0016249999999999876,0.0050200000000000244,0.02909700000000015,0.021298000000001593,0.05562399999999812,0.05470100000000144,0.022737999999996816,0.024729999999991037,0.04974899999999138,0.10012899999999547,3.4198999999998705
97,0.0012159999999999949,0.007995999999999892,0.014053000000000537,0.03060799999999908,0.03343900000000133,0.035204000000000235,0.0362480000000005,0.056629999999998404,0.05733200000000238,0.1323900000000009,1.6681270000000268,0.0017800000000000038,0.009167000000000147,0.018207999999999558,0.027725999999999473,0.03300000000000125,0.04250700000000052,0.052348999999999535,0.05713000000000079,0.06858100000000888,0.07405199999999468,2.583304999999882,0.0020399999999999308,0.0052120000000002165,0.015142000000000877,0.0345770000000023,0.0486380000000004,0.02877900000000011,0.05036899999999633,0.08714899999999659,0.06417399999999418,0.04294099999999901,4.85330799999997
98,0.0011069999999999691,0.006772,0.017548000000000563,0.033945000000001,0.022075000000000955,0.043590000000001794,0.03574700000000064,0.04421800000000076,0.04924400000000162,0.06127700000000402,2.4096329999999853,0.0017979999999999663,0.009079999999999977,0.018308999999999465,0.02829499999999996,0.03300700000000134,0.04214900000000199,0.05317699999999803,0.05977700000001107,0.06596499999999139,0.07483000000000573,2.414880000000039,0.0016689999999999205,0.005894000000000066,0.019106000000000734,0.023614000000002022,0.04358799999999974,0.05724400000000429,0.048259000000001606,0.0589559999999949,0.016796999999996842,0.09128300000000422,0.9292689999999766
99,0.0016400000000000858,0.006936000000000053,0.017421000000000575,0.021058999999999273,0.0223949999999995,0.03983499999999651,0.0382630000000006,0.04367200000000082,0.05598400000000936,0.0701439999999991,2.0597340000000486,0.0017620000000000413,0.009158999999999917,0.01871899999999993,0.028354999999999464,0.03314099999999698,0.042084000000002675,0.053288999999999476,0.05904800000000421,0.06602699999999118,0.07727800000000684,2.560228000000052,0.0010499999999999954,0.006060999999999872,0.015840999999999994,0.01456100000000049,0.022196999999998468,0.060637999999997305,0.03079100000000068,0.037560999999996625,0.0752339999999947,0.07109200000000726,1.599758999999949
